time_stamp,prefix,idx,code,x_type,family,subfamily,name_short,name,treatment,zone,pathology,level,sessions,time,price,price_vip,price_company,price_session,price_session_next,price_max
2019-04-22,103,59,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Axilas - Depilacion - 6 sesiones - 5 min,LASER M22 IPL,Axilas,Depilacion,-1,6 sesiones,5 min,2500.0,1500.0,1200,-1.0,-1,-1
2019-04-22,103,60,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Pecho - Depilacion - 6 sesiones - 5 min,LASER M22 IPL,Pecho,Depilacion,-1,6 sesiones,5 min,2500.0,1500.0,1200,-1.0,-1,-1
2019-04-22,103,61,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Abdomen - Depilacion - 6 sesiones - 5 min,LASER M22 IPL,Abdomen,Depilacion,-1,6 sesiones,5 min,2500.0,1500.0,1200,-1.0,-1,-1
2019-04-22,103,62,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Espalda - Depilacion - 6 sesiones - 5 min,LASER M22 IPL,Espalda,Depilacion,-1,6 sesiones,5 min,2500.0,1500.0,1200,-1.0,-1,-1
2019-04-22,103,63,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Hombros - Depilacion - 6 sesiones - 5 min,LASER M22 IPL,Hombros,Depilacion,-1,6 sesiones,5 min,2500.0,1500.0,1200,-1.0,-1,-1
2019-04-22,103,64,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Manos - Depilacion - 6 sesiones - 5 min,LASER M22 IPL,Manos,Depilacion,-1,6 sesiones,5 min,2500.0,1500.0,1200,-1.0,-1,-1
2019-04-22,103,65,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Pies - Depilacion - 6 sesiones - 5 min,LASER M22 IPL,Pies,Depilacion,-1,6 sesiones,5 min,2500.0,1500.0,1200,-1.0,-1,-1
2019-04-22,103,66,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Rostro - Depilacion - 6 sesiones - 15 min,LASER M22 IPL,Rostro,Depilacion,-1,6 sesiones,15 min,4000.0,3000.0,2400,-1.0,-1,-1
2019-04-22,103,67,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Cuello - Depilacion - 6 sesiones - 15 min,LASER M22 IPL,Cuello,Depilacion,-1,6 sesiones,15 min,4000.0,3000.0,2400,-1.0,-1,-1
2019-04-22,103,68,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Ariolas - Depilacion - 6 sesiones - 15 min,LASER M22 IPL,Ariolas,Depilacion,-1,6 sesiones,15 min,4000.0,3000.0,2400,-1.0,-1,-1
2019-04-22,103,69,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Axilas - Depilacion - 6 sesiones - 15 min,LASER M22 IPL,Axilas,Depilacion,-1,6 sesiones,15 min,4000.0,3000.0,2400,-1.0,-1,-1
2019-04-22,103,70,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Pecho - Depilacion - 6 sesiones - 15 min,LASER M22 IPL,Pecho,Depilacion,-1,6 sesiones,15 min,4000.0,3000.0,2400,-1.0,-1,-1
2019-04-22,103,71,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Abdomen - Depilacion - 6 sesiones - 15 min,LASER M22 IPL,Abdomen,Depilacion,-1,6 sesiones,15 min,4000.0,3000.0,2400,-1.0,-1,-1
2019-04-22,103,72,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Espalda - Depilacion - 6 sesiones - 15 min,LASER M22 IPL,Espalda,Depilacion,-1,6 sesiones,15 min,4000.0,3000.0,2400,-1.0,-1,-1
2019-04-22,103,73,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Hombros - Depilacion - 6 sesiones - 15 min,LASER M22 IPL,Hombros,Depilacion,-1,6 sesiones,15 min,4000.0,3000.0,2400,-1.0,-1,-1
2019-04-22,103,74,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Manos - Depilacion - 6 sesiones - 15 min,LASER M22 IPL,Manos,Depilacion,-1,6 sesiones,15 min,4000.0,3000.0,2400,-1.0,-1,-1
2019-04-22,103,75,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Pies - Depilacion - 6 sesiones - 15 min,LASER M22 IPL,Pies,Depilacion,-1,6 sesiones,15 min,4000.0,3000.0,2400,-1.0,-1,-1
2019-04-22,103,76,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Rostro - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Rostro,Depilacion,-1,6 sesiones,30 min,6000.0,5000.0,4000,-1.0,-1,-1
2019-04-22,103,77,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Cuello - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Cuello,Depilacion,-1,6 sesiones,30 min,6000.0,5000.0,4000,-1.0,-1,-1
2019-04-22,103,78,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Ariolas - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Ariolas,Depilacion,-1,6 sesiones,30 min,6000.0,5000.0,4000,-1.0,-1,-1
2019-04-22,103,79,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Axilas - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Axilas,Depilacion,-1,6 sesiones,30 min,6000.0,5000.0,4000,-1.0,-1,-1
2019-04-22,103,80,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Pecho - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Pecho,Depilacion,-1,6 sesiones,30 min,6000.0,5000.0,4000,-1.0,-1,-1
2019-04-22,103,81,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Abdomen - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Abdomen,Depilacion,-1,6 sesiones,30 min,6000.0,5000.0,4000,-1.0,-1,-1
2019-04-22,103,82,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Brazos - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Brazos,Depilacion,-1,6 sesiones,30 min,6000.0,5000.0,4000,-1.0,-1,-1
2019-04-22,103,83,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Espalda - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Espalda,Depilacion,-1,6 sesiones,30 min,6000.0,5000.0,4000,-1.0,-1,-1
2019-04-22,103,84,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Gluteos - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Gluteos,Depilacion,-1,6 sesiones,30 min,6000.0,5000.0,4000,-1.0,-1,-1
2019-04-22,103,85,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Hombros - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Hombros,Depilacion,-1,6 sesiones,30 min,6000.0,5000.0,4000,-1.0,-1,-1
2019-04-22,103,86,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Manos - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Manos,Depilacion,-1,6 sesiones,30 min,6000.0,5000.0,4000,-1.0,-1,-1
2019-04-22,103,87,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Piernas - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Piernas,Depilacion,-1,6 sesiones,30 min,6000.0,5000.0,4000,-1.0,-1,-1
2019-04-22,103,88,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Pies - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Pies,Depilacion,-1,6 sesiones,30 min,6000.0,5000.0,4000,-1.0,-1,-1
2019-04-22,106,1,,service,cosmetology,cosmetology,Punta Diamantes - Limpieza profunda,PUNTA DE DIAMANTES - Rostro - Limpieza profunda - 1 sesion - 30 min,PUNTA DE DIAMANTES,Rostro,Limpieza profunda,-1,1 sesion,30 min,300.0,200.0,160,-1.0,-1,-1
2019-04-22,106,2,,service,cosmetology,cosmetology,Punta Diamantes - Limpieza profunda,PUNTA DE DIAMANTES - Rostro - Limpieza profunda - 6 sesiones - 30 min,PUNTA DE DIAMANTES,Rostro,Limpieza profunda,-1,6 sesiones,30 min,1200.0,900.0,720,-1.0,-1,-1
2019-04-22,106,3,,service,cosmetology,cosmetology,Carboxiterapia - Rejuvenecimiento,CARBOXITERAPIA - Rostro - Rejuvenecimiento - 1 sesion - 30 min,CARBOXITERAPIA,Rostro,Rejuvenecimiento,-1,1 sesion,30 min,300.0,200.0,160,-1.0,-1,-1
2019-04-22,106,4,,service,cosmetology,cosmetology,Carboxiterapia - Rejuvenecimiento,CARBOXITERAPIA - Rostro - Rejuvenecimiento - 6 sesiones - 30 min,CARBOXITERAPIA,Rostro,Rejuvenecimiento,-1,6 sesiones,30 min,1200.0,900.0,720,-1.0,-1,-1
2019-04-22,106,5,,service,cosmetology,cosmetology,Carboxiterapia - Rejuvenecimiento,CARBOXITERAPIA - Cuerpo - Rejuvenecimiento - 1 sesion - 30 min,CARBOXITERAPIA,Cuerpo,Rejuvenecimiento,-1,1 sesion,30 min,300.0,200.0,160,-1.0,-1,-1
2019-04-22,106,6,,service,cosmetology,cosmetology,Carboxiterapia - Rejuvenecimiento,CARBOXITERAPIA - Cuerpo - Rejuvenecimiento - 6 sesiones - 30 min,CARBOXITERAPIA,Cuerpo,Rejuvenecimiento,-1,6 sesiones,30 min,1200.0,900.0,720,-1.0,-1,-1
2019-04-22,106,7,,service,cosmetology,cosmetology,Laser Triactive - Reafirmacion,LASER TRIACTIVE + CARBOXITERAPIA - Rostro + Papada + Cuello - Reafirmacion - 10 sesiones - 30 min,LASER TRIACTIVE + CARBOXITERAPIA,Rostro + Papada + Cuello,Reafirmacion,-1,10 sesiones,30 min,3000.0,1700.0,1360,-1.0,-1,-1
2019-04-22,105,1,,service,medical,medical,Consulta,CONSULTA MEDICA,CONSULTA MEDICA,Indeterminada,Indeterminada,-1,1 sesion,-1,200.0,150.0,120,-1.0,-1,-1
2019-04-22,105,2,,service,medical,medical,Consulta Dr. Chavarri,CONSULTA MEDICA DR. CHAVARRI,CONSULTA MEDICA DR. CHAVARRI,Indeterminada,Indeterminada,-1,1 sesion,-1,300.0,250.0,200,-1.0,-1,-1
2019-04-22,105,3,,service,medical,medical,Vitamina C Endovenosa - Acne,VICTAMINA C ENDOVENOSA,VICTAMINA C ENDOVENOSA,Indeterminada,Indeterminada,-1,1 sesion,-1,500.0,350.0,300,-1.0,-1,-1
2019-04-22,105,4,,service,medical,medical,Criocirugia - Acne,CRIOCIRUGIA - Todo Rostro - Acne - 1 sesion,CRIOCIRUGIA,Todo Rostro,Acne,-1,1 sesion,-1,300.0,250.0,200,-1.0,-1,-1
2019-04-22,105,5,,service,medical,medical,Criocirugia - Varices,CRIOCIRUGIA - Todo Rostro - Acne - 10 sesiones,CRIOCIRUGIA,Todo Rostro,Acne,-1,10 sesiones,-1,3000.0,2500.0,2000,-1.0,-1,-1
2019-04-22,105,6,,service,medical,medical,Escleroterapia - Rejuvenecimiento Facial,ESCLEROTERAPIA - Piernas - Varices - 1 sesion,ESCLEROTERAPIA,Piernas,Varices,-1,1 sesion,-1,2000.0,1000.0,800,-1.0,-1,-1
2019-04-22,105,7,,service,medical,medical,Plasma - Rejuvenecimiento Capilar,PLASMA - Todo Rostro - Rejuvenecimiento Facial - 1 sesion,PLASMA,Todo Rostro,Rejuvenecimiento Facial,-1,1 sesion,-1,1600.0,800.0,640,-1.0,-1,-1
2019-04-22,105,8,,service,medical,medical,Plasma - Rejuvenecimiento Facial,PLASMA - Cabeza - Rejuvenecimiento Capilar - 1 sesion,PLASMA,Cabeza,Rejuvenecimiento Capilar,-1,1 sesion,-1,1600.0,800.0,640,-1.0,-1,-1
2019-04-22,105,9,,service,medical,medical,Plasma - Rejuvenecimiento Capilar,PLASMA - Todo Rostro - Rejuvenecimiento Facial - 3 sesiones,PLASMA,Todo Rostro,Rejuvenecimiento Facial,-1,3 sesiones,-1,1800.0,1200.0,960,-1.0,-1,-1
2019-04-22,105,10,,service,medical,medical,Plasma - Rejuvenecimiento Facial,PLASMA - Cabeza - Rejuvenecimiento Capilar - 3 sesiones,PLASMA,Cabeza,Rejuvenecimiento Capilar,-1,3 sesiones,-1,1800.0,1200.0,960,-1.0,-1,-1
2019-04-22,105,11,,service,medical,medical,Plasma - Rejuvenecimiento Capilar,PLASMA - Todo Rostro - Rejuvenecimiento Facial - 5 sesiones,PLASMA,Todo Rostro,Rejuvenecimiento Facial,-1,5 sesiones,-1,2200.0,1600.0,1280,-1.0,-1,-1
2019-04-22,105,12,,service,medical,medical,Plasma - Rejuvenecimiento Zona,PLASMA - Cabeza - Rejuvenecimiento Capilar - 5 sesiones,PLASMA,Cabeza,Rejuvenecimiento Capilar,-1,5 sesiones,-1,2200.0,1600.0,1280,-1.0,-1,-1
2019-04-22,105,13,,service,medical,medical,Botox - Rejuvenecimiento Facial,BOTOX - 1 Zona - Rejuvenecimiento Zona - 1 sesion,BOTOX,1 Zona,Rejuvenecimiento Zona,-1,1 sesion,-1,1100.0,700.0,560,-1.0,-1,-1
2019-04-22,105,14,,service,medical,medical,Botox - Rejuvenecimiento Zona,BOTOX - 3 Zonas - Rejuvenecimiento Facial - 1 sesion,BOTOX,3 Zonas,Rejuvenecimiento Facial,-1,1 sesion,-1,3300.0,2100.0,1680,-1.0,-1,-1
2019-04-22,105,15,,service,medical,medical,Redux - Rejuvenecimiento Facial,REDUX - 1 Zona - Rejuvenecimiento Zona - 1 sesion,REDUX,1 Zona,Rejuvenecimiento Zona,-1,1 sesion,-1,900.0,500.0,400,-1.0,-1,-1
2019-04-22,105,16,,service,medical,medical,Redux - Rejuvenecimiento Facial,REDUX - 3 Zonas - Rejuvenecimiento Facial - 1 sesion,REDUX,3 Zonas,Rejuvenecimiento Facial,-1,1 sesion,-1,2700.0,1500.0,1200,-1.0,-1,-1
2019-04-22,105,17,,service,medical,medical,Acido Hialuronico - Rejuvenecimiento Facial,ACIDO HIALURONICO - 1 Jeringa - Rejuvenecimiento Facial - 1 sesion - TEOSYAL DEEP LINES,ACIDO HIALURONICO,1 Jeringa,Rejuvenecimiento Facial,-1,1 sesion,-1,2700.0,2100.0,1500,-1.0,-1,-1
2019-04-22,105,18,,service,medical,medical,Acido Hialuronico - Rejuvenecimiento Facial,ACIDO HIALURONICO - 1 Jeringa - Rejuvenecimiento Facial - 1 sesion - TEOSYAL REDENSITY,ACIDO HIALURONICO,1 Jeringa,Rejuvenecimiento Facial,-1,1 sesion,-1,2600.0,2000.0,1500,-1.0,-1,-1
2019-04-22,105,19,,service,medical,medical,Acido Hialuronico - Rejuvenecimiento Facial,ACIDO HIALURONICO - 1 Jeringa - Rejuvenecimiento Facial - 1 sesion - TEOSYAL GLOBAL,ACIDO HIALURONICO,1 Jeringa,Rejuvenecimiento Facial,-1,1 sesion,-1,2400.0,1800.0,1350,-1.0,-1,-1
2019-04-22,105,20,,service,medical,medical,Acido Hialuronico - Rejuvenecimiento Facial,ACIDO HIALURONICO - 1 Jeringa - Rejuvenecimiento Facial - 1 sesion - FILORGA UNIVERSAL,ACIDO HIALURONICO,1 Jeringa,Rejuvenecimiento Facial,-1,1 sesion,-1,2100.0,1500.0,1150,-1.0,-1,-1
2019-04-22,105,21,,service,medical,medical,Acido Hialuronico - Rejuvenecimiento Facial,ACIDO HIALURONICO - 1 Jeringa - Rejuvenecimiento Facial - 1 sesion - SESDERMA FILLDERMA ULTRA,ACIDO HIALURONICO,1 Jeringa,Rejuvenecimiento Facial,-1,1 sesion,-1,1800.0,1200.0,900,-1.0,-1,-1
2019-04-22,105,22,,service,medical,medical,Mesoterapia Nctf - Rejuvenecimiento Facial,MESOTERAPIA NCTF - Todo Rostro - Rejuvenecimiento Facial - 5 sesiones,MESOTERAPIA NCTF,Todo Rostro,Rejuvenecimiento Facial,-1,5 sesiones,-1,4500.0,3000.0,2400,-1.0,-1,-1
2019-04-22,105,23,,service,medical,medical,Mesoterapia Nctf - Rejuvenecimiento Facial,MESOTERAPIA NCTF - Todo Rostro - Rejuvenecimiento Facial - 3 sesiones,MESOTERAPIA NCTF,Todo Rostro,Rejuvenecimiento Facial,-1,3 sesiones,-1,4000.0,2500.0,2000,-1.0,-1,-1
2019-04-22,105,24,,service,medical,medical,Infiltraciones,INFILTRACIONES,INFILTRACIONES,na,na,-1,na,-1,200.0,200.0,160,-1.0,-1,-1
2019-04-22,107,1,,service,gynecology,gynecology,Consulta Ginecologica,CONSULTA GINECOLOGICA,CONSULTA GINECOLOGICA,Indeterminada,Indeterminada,-1,1 sesion,-1,200.0,150.0,120,-1.0,-1,-1
2019-04-22,107,2,,service,gynecology,gynecology,Laser Co2 - Monalisa,LASER CO2 FRACCIONAL - Monalisa Touch / Revitalizacion,LASER CO2 FRACCIONAL,Vagina,Monalisa Touch / Revitalizacion,-1,1 sesion,-1,3000.0,1500.0,1200,-1.0,-1,-1
2019-04-22,107,3,,service,gynecology,gynecology,Laser Co2 - Monalisa,LASER CO2 FRACCIONAL - Monalisa Touch / Resequedad ,LASER CO2 FRACCIONAL,Vagina,Monalisa Touch / Resequedad,-1,1 sesion,-1,3000.0,1500.0,1200,-1.0,-1,-1
2019-04-22,107,4,,service,gynecology,gynecology,Laser Co2 - Monalisa,LASER CO2 FRACCIONAL - Monalisa Touch / Incontinencia Urinaria,LASER CO2 FRACCIONAL,Vagina,Monalisa Touch / Incontinencia Urinaria,-1,1 sesion,-1,3000.0,1500.0,1200,-1.0,-1,-1
2019-04-22,107,5,,service,gynecology,gynecology,Criocirugia Vaginal,CRIOCIRUGIA - Crioterapia vaginal - 1 sesion,CRIOCIRUGIA,Vagina,Crioterapia vaginal,-1,1 sesion,-1,300.0,250.0,200,-1.0,-1,-1
2019-04-22,107,6,,service,gynecology,gynecology,Criocirugia Vaginal,CRIOCIRUGIA - Crioterapia vaginal - 10 sesiones,CRIOCIRUGIA,Vagina,Crioterapia vaginal,-1,10 sesiones,-1,3000.0,2500.0,2000,-1.0,-1,-1
2019-04-22,107,7,,service,gynecology,gynecology,Plasma Rejuvenecimiento,PLASMA - Vagina - Rejuvenecimiento ,PLASMA,Vagina,Rejuvenecimiento,-1,1 sesion,-1,1600.0,800.0,640,-1.0,-1,-1
2019-04-22,107,8,,service,gynecology,gynecology,Análisis Papanicolau,ANALISIS - Vagina - Papanicolau,ANALISIS,Vagina,Papanicolau,-1,1 sesion,-1,-1.0,-1.0,-1,-1.0,-1,-1
2019-04-22,107,9,,service,gynecology,gynecology,Análisis Biopsias,ANALISIS - Vagina - Biopsias,ANALISIS,Vagina,Biopsias (cervix + endometrio),-1,1 sesion,-1,-1.0,-1.0,-1,-1.0,-1,-1
2019-04-22,107,10,,service,gynecology,gynecology,Tratamiento Dispositivo Intrauterino,TRATAMIENTO - Vagina,TRATAMIENTO,Vagina,Colocacion y/o Retiro de dispositivo intrauterinos,-1,1 sesion,-1,-1.0,-1.0,-1,-1.0,-1,-1
2019-04-22,108,1,,service,promotion,promotion,Laser Co2 - Rejuvenecimiento,LASER CO2 FRACCIONAL - Todo Rostro + Cuello - Rejuvenecimiento - 1 sesion,LASER CO2 FRACCIONAL,Todo Rostro + Cuello,Rejuvenecimiento,-1,1 sesion,-1,9000.0,5500.0,4400,-1.0,-1,-1
2019-04-22,108,2,,service,promotion,promotion,Laser Co2 - Rejuvenecimiento,LASER CO2 FRACCIONAL - Todo Rostro + Manos - Rejuvenecimiento - 1 sesion,LASER CO2 FRACCIONAL,Todo Rostro + Manos,Rejuvenecimiento,-1,1 sesion,-1,9000.0,5500.0,4400,-1.0,-1,-1
2019-04-22,108,3,,service,promotion,promotion,Laser Co2 - Rejuvenecimiento,LASER CO2 FRACCIONAL - Todo Rostro + Manos + Cuello - Rejuvenecimiento - 1 sesion,LASER CO2 FRACCIONAL,Todo Rostro + Manos + Cuello,Rejuvenecimiento,-1,1 sesion,-1,12500.0,7000.0,5600,-1.0,-1,-1
2019-04-22,108,4,,service,promotion,promotion,Laser Co2 - Rejuvenecimiento,LASER CO2 FRACCIONAL + BOTOX - Todo Rostro - Rejuvenecimiento - 1 sesion,LASER CO2 FRACCIONAL + BOTOX,Todo Rostro,Rejuvenecimiento,-1,1 sesion,-1,8800.0,5900.0,4720,-1.0,-1,-1
2019-04-22,108,5,,service,promotion,promotion,Laser Co2 - Rejuvenecimiento,LASER CO2 FRACCIONAL + ACIDO HIALURONICO (TEOSYAL DEEP LINES) - Todo Rostro - Rejuvenecimiento - 1 sesion,LASER CO2 FRACCIONAL + ACIDO HIALURONICO (TEOSYAL DEEP LINES),Todo Rostro,Rejuvenecimiento,-1,1 sesion,-1,8200.0,5600.0,4480,-1.0,-1,-1
2019-04-22,108,6,,service,promotion,promotion,Laser Co2 - Rejuvenecimiento,LASER CO2 FRACCIONAL + BOTOX + ACIDO HIALURONICO (TEOSYAL DEEP LINES) - Todo Rostro - Rejuvenecimiento - 1 sesion,LASER CO2 FRACCIONAL + BOTOX + ACIDO HIALURONICO (TEOSYAL DEEP LINES),Todo Rostro,Rejuvenecimiento,-1,1 sesion,-1,11500.0,7500.0,6000,-1.0,-1,-1
2019-04-22,108,7,,service,promotion,promotion,QuickLaser - Rejuvenecimiento,QUICKLASER + BOTOX - Todo Rostro - Rejuvenecimiento - 1 sesion,QUICKLASER + BOTOX,Todo Rostro,Rejuvenecimiento,-1,1 sesion,-1,8300.0,5400.0,4320,-1.0,-1,-1
2019-04-22,108,8,,service,promotion,promotion,QuickLaser - Rejuvenecimiento,QUICKLASER + ACIDO HIALURONICO (TEOSYAL DEEP LINES) - Todo Rostro - Rejuvenecimiento - 1 sesion,QUICKLASER + ACIDO HIALURONICO (TEOSYAL DEEP LINES),Todo Rostro,Rejuvenecimiento,-1,1 sesion,-1,7700.0,5100.0,4080,-1.0,-1,-1
2019-04-22,108,9,,service,promotion,promotion,QuickLaser - Rejuvenecimiento,QUICKLASER + BOTOX + ACIDO HIALURONICO (TEOSYAL DEEP LINES) - Todo Rostro - Rejuvenecimiento - 1 sesion,QUICKLASER + BOTOX + ACIDO HIALURONICO (TEOSYAL DEEP LINES),Todo Rostro,Rejuvenecimiento,-1,1 sesion,-1,11000.0,7000.0,5600,-1.0,-1,-1
2019-04-22,108,10,,service,promotion,promotion,Laser Co2 - Rejuvenecimiento Facial,LASER CO2 FRACCIONAL + NCTF 3 Sesiones - Todo Rostro - Rejuvenecimiento Facial - 1 sesion,LASER CO2 FRACCIONAL + NCTF 3 Sesiones,Todo Rostro,Rejuvenecimiento Facial,-1,1 sesion,-1,9500.0,6000.0,4800,-1.0,-1,-1
2019-04-22,108,11,,service,promotion,promotion,Laser Co2 - Rejuvenecimiento Facial,LASER CO2 FRACCIONAL + NCTF 5 Sesiones - Todo Rostro - Rejuvenecimiento Facial - 1 sesion,LASER CO2 FRACCIONAL + NCTF 5 Sesiones,Todo Rostro,Rejuvenecimiento Facial,-1,1 sesion,-1,10000.0,6500.0,5200,-1.0,-1,-1
2019-04-22,108,12,,service,promotion,promotion,Laser Co2 - Acne y Secuelas,LASER CO2 FRACCIONAL + NCTF 3 Sesiones - Todo Rostro - Acne y Secuelas - 1 sesion,LASER CO2 FRACCIONAL + NCTF 3 Sesiones,Todo Rostro,Acne y Secuelas,-1,1 sesion,-1,9500.0,6000.0,4800,-1.0,-1,-1
2019-04-22,108,13,,service,promotion,promotion,Laser Co2 - Acne y Secuelas,LASER CO2 FRACCIONAL + NCTF 5 Sesiones - Todo Rostro - Acne y Secuelas - 1 sesion,LASER CO2 FRACCIONAL + NCTF 5 Sesiones,Todo Rostro,Acne y Secuelas,-1,1 sesion,-1,10000.0,6500.0,5200,-1.0,-1,-1
2019-04-22,108,14,,service,promotion,promotion,Laser Co2 - Rejuvenecimiento Facial,LASER CO2 FRACCIONAL + QUICKLASER - Todo Rostro - Rejuvenecimiento Facial - Grado 1 - 1 sesion,LASER CO2 FRACCIONAL + QUICKLASER,Todo Rostro,Rejuvenecimiento Facial,Grado 1,1 sesion,-1,10500.0,7000.0,5600,-1.0,-1,-1
2019-04-22,108,15,,service,promotion,promotion,Laser Co2 - Rejuvenecimiento Facial,LASER CO2 FRACCIONAL + QUICKLASER - Todo Rostro - Rejuvenecimiento Facial - Grado 2 - 1 sesion,LASER CO2 FRACCIONAL + QUICKLASER,Todo Rostro,Rejuvenecimiento Facial,Grado 2,1 sesion,-1,12500.0,7500.0,6000,-1.0,-1,-1
2019-04-22,108,16,,service,promotion,promotion,Laser Co2 - Rejuvenecimiento Facial,LASER CO2 FRACCIONAL + QUICKLASER - Todo Rostro - Rejuvenecimiento Facial - Grado 3 - 1 sesion,LASER CO2 FRACCIONAL + QUICKLASER,Todo Rostro,Rejuvenecimiento Facial,Grado 3,1 sesion,-1,14000.0,8000.0,6400,-1.0,-1,-1
2019-04-22,108,17,,service,promotion,promotion,Laser Co2 - Acne y Secuelas,LASER CO2 FRACCIONAL + QUICKLASER - Todo Rostro - Acne y Secuelas - Grado 1 - 1 sesion,LASER CO2 FRACCIONAL + QUICKLASER,Todo Rostro,Acne y Secuelas,Grado 1,1 sesion,-1,10500.0,7000.0,5600,-1.0,-1,-1
2019-04-22,108,18,,service,promotion,promotion,Laser Co2 - Acne y Secuelas,LASER CO2 FRACCIONAL + QUICKLASER - Todo Rostro - Acne y Secuelas - Grado 2 - 1 sesion,LASER CO2 FRACCIONAL + QUICKLASER,Todo Rostro,Acne y Secuelas,Grado 2,1 sesion,-1,12500.0,7500.0,6000,-1.0,-1,-1
2019-04-22,108,19,,service,promotion,promotion,Laser Co2 - Acne y Secuelas,LASER CO2 FRACCIONAL + QUICKLASER - Todo Rostro - Acne y Secuelas - Grado 3 - 1 sesion,LASER CO2 FRACCIONAL + QUICKLASER,Todo Rostro,Acne y Secuelas,Grado 3,1 sesion,-1,14000.0,8000.0,6400,-1.0,-1,-1
2019-04-22,108,20,,service,promotion,promotion,Laser Triactive - Reafirmacion,LASER TRIACTIVE + CARBOXITERAPIA - Rostro + Papada + Cuello - Reafirmacion - 10 sesiones,LASER TRIACTIVE + CARBOXITERAPIA,Rostro + Papada + Cuello,Reafirmacion,-1,10 sesiones,-1,3000.0,1700.0,1360,-1.0,-1,-1
2019-04-22,108,21,,service,promotion,promotion,Punta Diamantes - Limpieza facial profunda,PUNTA DE DIAMANTES - Todo Rostro - Limpieza facial profunda - 6 sesiones,PUNTA DE DIAMANTES,Todo Rostro,Limpieza facial profunda,-1,6 sesiones,-1,1200.0,900.0,720,-1.0,-1,-1
2019-04-22,108,22,,service,promotion,promotion,Carboxiterapia - Rejuvenecimiento Facial,CARBOXITERAPIA - Localizado Rostro - Rejuvenecimiento Facial - 6 sesiones,CARBOXITERAPIA,Localizado Rostro,Rejuvenecimiento Facial,-1,6 sesiones,-1,1200.0,900.0,720,-1.0,-1,-1
2019-04-22,108,23,,service,promotion,promotion,Carboxiterapia - Rejuvenecimiento Facial,CARBOXITERAPIA - Localizado Cuerpo - Rejuvenecimiento Facial - 6 sesiones,CARBOXITERAPIA,Localizado Cuerpo,Rejuvenecimiento Facial,-1,6 sesiones,-1,1200.0,900.0,720,-1.0,-1,-1
2019-04-22,109,1,,service,echography,echography,Ecografias,ECOGRAFIAS SIMPLES - Abdomen Superior - 1 sesion,ECOGRAFIAS SIMPLES,Indeterminada,Indeterminada,-1,1 sesion,-1,180.0,130.0,90,-1.0,-1,-1
2019-04-22,109,2,,service,echography,echography,Ecografias,ECOGRAFIAS SIMPLES - Renal - 1 sesion,ECOGRAFIAS SIMPLES,Indeterminada,Indeterminada,-1,1 sesion,-1,180.0,130.0,90,-1.0,-1,-1
