time_stamp,prefix,idx,code,x_type,family,subfamily,name_short,treatment_short,sepa,name,treatment,zone,pathology,level,sessions,time,price,price_vip,price_company,price_session,price_session_next,price_max
2019-04-22,102,199,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Axilas - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Axilas,Alopecias,-1,6 sesiones,5 min,2500,1500,1200,250,-1,-1
2019-04-22,102,200,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Pecho - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Pecho,Alopecias,-1,6 sesiones,5 min,2500,1500,1200,250,-1,-1
2019-04-22,102,201,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Abdomen - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Abdomen,Alopecias,-1,6 sesiones,5 min,2500,1500,1200,250,-1,-1
2019-04-22,102,202,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Brazos - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Brazos,Alopecias,-1,6 sesiones,5 min,2500,1500,1200,250,-1,-1
2019-04-22,102,203,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Espalda - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Espalda,Alopecias,-1,6 sesiones,5 min,2500,1500,1200,250,-1,-1
2019-04-22,102,204,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Gluteos - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Gluteos,Alopecias,-1,6 sesiones,5 min,2500,1500,1200,250,-1,-1
2019-04-22,102,205,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Hombros - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Hombros,Alopecias,-1,6 sesiones,5 min,2500,1500,1200,250,-1,-1
2019-04-22,102,206,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Manos - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Manos,Alopecias,-1,6 sesiones,5 min,2500,1500,1200,250,-1,-1
2019-04-22,102,207,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Piernas - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Piernas,Alopecias,-1,6 sesiones,5 min,2500,1500,1200,250,-1,-1
2019-04-22,102,208,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Pies - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Pies,Alopecias,-1,6 sesiones,5 min,2500,1500,1200,250,-1,-1
2019-04-22,102,209,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Rostro - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Rostro,Alopecias,-1,6 sesiones,15 min,4000,3000,2400,500,-1,-1
2019-04-22,102,210,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Cuello - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Cuello,Alopecias,-1,6 sesiones,15 min,4000,3000,2400,500,-1,-1
2019-04-22,102,211,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Ariolas - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Ariolas,Alopecias,-1,6 sesiones,15 min,4000,3000,2400,500,-1,-1
2019-04-22,102,212,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Axilas - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Axilas,Alopecias,-1,6 sesiones,15 min,4000,3000,2400,500,-1,-1
2019-04-22,102,213,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Pecho - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Pecho,Alopecias,-1,6 sesiones,15 min,4000,3000,2400,500,-1,-1
2019-04-22,102,214,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Abdomen - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Abdomen,Alopecias,-1,6 sesiones,15 min,4000,3000,2400,500,-1,-1
2019-04-22,102,215,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Brazos - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Brazos,Alopecias,-1,6 sesiones,15 min,4000,3000,2400,500,-1,-1
2019-04-22,102,216,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Espalda - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Espalda,Alopecias,-1,6 sesiones,15 min,4000,3000,2400,500,-1,-1
2019-04-22,102,217,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Gluteos - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Gluteos,Alopecias,-1,6 sesiones,15 min,4000,3000,2400,500,-1,-1
2019-04-22,102,218,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Hombros - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Hombros,Alopecias,-1,6 sesiones,15 min,4000,3000,2400,500,-1,-1
2019-04-22,102,219,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Manos - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Manos,Alopecias,-1,6 sesiones,15 min,4000,3000,2400,500,-1,-1
2019-04-22,102,220,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Piernas - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Piernas,Alopecias,-1,6 sesiones,15 min,4000,3000,2400,500,-1,-1
2019-04-22,102,221,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Pies - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Pies,Alopecias,-1,6 sesiones,15 min,4000,3000,2400,500,-1,-1
2019-04-22,102,222,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Rostro - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Rostro,Alopecias,-1,6 sesiones,30 min,6000,5000,4000,833.333333333333,-1,-1
2019-04-22,102,223,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Cuello - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Cuello,Alopecias,-1,6 sesiones,30 min,6000,5000,4000,833.333333333333,-1,-1
2019-04-22,102,224,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Ariolas - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Ariolas,Alopecias,-1,6 sesiones,30 min,6000,5000,4000,833.333333333333,-1,-1
2019-04-22,102,225,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Axilas - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Axilas,Alopecias,-1,6 sesiones,30 min,6000,5000,4000,833.333333333333,-1,-1
2019-04-22,102,226,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Pecho - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Pecho,Alopecias,-1,6 sesiones,30 min,6000,5000,4000,833.333333333333,-1,-1
2019-04-22,102,227,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Abdomen - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Abdomen,Alopecias,-1,6 sesiones,30 min,6000,5000,4000,833.333333333333,-1,-1
2019-04-22,102,228,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Brazos - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Brazos,Alopecias,-1,6 sesiones,30 min,6000,5000,4000,833.333333333333,-1,-1
2019-04-22,102,229,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Espalda - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Espalda,Alopecias,-1,6 sesiones,30 min,6000,5000,4000,833.333333333333,-1,-1
2019-04-22,102,230,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Gluteos - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Gluteos,Alopecias,-1,6 sesiones,30 min,6000,5000,4000,833.333333333333,-1,-1
2019-04-22,102,231,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Hombros - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Hombros,Alopecias,-1,6 sesiones,30 min,6000,5000,4000,833.333333333333,-1,-1
2019-04-22,102,232,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Manos - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Manos,Alopecias,-1,6 sesiones,30 min,6000,5000,4000,833.333333333333,-1,-1
2019-04-22,102,233,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Piernas - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Piernas,Alopecias,-1,6 sesiones,30 min,6000,5000,4000,833.333333333333,-1,-1
2019-04-22,102,234,,service,laser,excilite,Laser Excilite - Alopecias,Laser Excilite, - ,LASER EXCILITE - Pies - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Pies,Alopecias,-1,6 sesiones,30 min,6000,5000,4000,833.333333333333,-1,-1
